cluster,homeownership_rate,median_gross_rent,rent_burden_rate,vacancy_rate,poverty_rate,gini_index,median_household_income,childhood_poverty_rate,labor_force_participation_rate,youth_unemployment_rate,hs_or_higher_rate,bachelors_or_higher_rate,n_cities
0,0.5748664779781569,1921.6224489795918,0.29082806466271044,0.05040110341635369,0.12211530433237043,0.4310591836734694,89225.28571428571,0.004577296922464274,0.660772415066183,0.0076467868218454,0.8311258796734052,0.293715565693772,98
1,0.5163623736957046,1666.6,0.26268936783627883,0.10320988515492008,0.13965813492671494,0.48455090909090914,80347.90909090909,0.004587198600764929,0.6720589979780097,0.0054810156973638365,0.9192251576883355,0.4685107406328788,55
2,0.5947002257130479,2181.204081632653,0.23144409498054339,0.05180818907390776,0.08072941541151211,0.4396918367346939,119432.55102040817,0.001975135204066937,0.6821349061661018,0.0034235924609368413,0.9266603286971625,0.49711942746192805,49
3,0.5405768202843156,1171.979381443299,0.24949690172093772,0.1042500068563603,0.18715656177536213,0.4747536082474227,60536.072164948455,0.0086702527264557,0.6406337953813261,0.0064399228820129755,0.8913803360258363,0.33038286620676177,97
4,0.5759082043791185,1684.967889908257,0.25196483831770605,0.06878114201387606,0.12760128268694693,0.43973715596330276,84907.90825688074,0.004695188181161882,0.6613479649912662,0.0,0.8857811299670378,0.36507934754253846,218
5,0.4297468683996125,1354.2173913043478,0.3025352194142393,0.08903495391267763,0.22696035462748526,0.4836304347826087,58345.86956521739,0.011121048903249884,0.6412977545182715,0.018348147801921247,0.8189169776483124,0.2786172408561029,23
